Unnamed: 0,tags,value,series_id
3903,principalCrdNo,000000361,S000071770
3904,principalLei,FOR8UP27PHTHYVLBNG30,S000071770
3905,principalState,US-NY,S000071770
3906,principalCountry,US,S000071770
3907,principalTotalPurchaseSale,2004751408.40000000,S000071770
3908,principalName,HSBC Securities (USA) Inc.,S000071770
3909,principalFileNo,8-41562,S000071770
3910,principalCrdNo,000019585,S000071770
3911,principalLei,CYYGQCGNHMHPSMRL3R97,S000071770
3912,principalState,US-NY,S000071770
3913,principalCountry,US,S000071770
3914,principalTotalPurchaseSale,1175616680.24000000,S000071770
3915,principalName,Citigroup Global Markets Inc.,S000071770
3916,principalFileNo,8-8177,S000071770
3917,principalCrdNo,000007059,S000071770
3918,principalLei,MBNUM2BPBDO7JBLYG310,S000071770
3919,principalState,US-NY,S000071770
3920,principalCountry,US,S000071770
3921,principalTotalPurchaseSale,537972100.41000000,S000071770
3922,principalName,J.P. Morgan Securities LLC,S000071770
3923,principalFileNo,8-35008,S000071770
3924,principalCrdNo,000000079,S000071770
3925,principalLei,ZBUT11V806EZRVTWT807,S000071770
3926,principalState,US-NY,S000071770
3927,principalCountry,US,S000071770
3928,principalTotalPurchaseSale,4911297255.03000000,S000071770
3929,principalName,"BofA Securities, Inc.",S000071770
3930,principalFileNo,8-69787,S000071770
3931,principalCrdNo,000283942,S000071770
3932,principalLei,549300HN4UKV1E2R3U73,S000071770
3933,principalState,US-NY,S000071770
3934,principalCountry,US,S000071770
3935,principalTotalPurchaseSale,5633981370.11000000,S000071770
3936,principalName,"RBC Capital Markets, LLC",S000071770
3937,principalFileNo,8-45411,S000071770
3938,principalCrdNo,000031194,S000071770
3939,principalLei,549300LCO2FLSSVFFR64,S000071770
3940,principalState,US-NY,S000071770
3941,principalCountry,US,S000071770
3942,principalTotalPurchaseSale,359168262.94000000,S000071770
3943,principalAggregatePurchase,21876494231.00000000,S000071770
3944,isBrokerageResearchPayment,N,S000071770
3945,mnthlyAvgNetAssets,11448796957.43384615,S000071770
3946,hasLineOfCredit,N,S000071770
3947,isInterfundLending,N,S000071770
3948,isInterfundBorrowing,N,S000071770
3949,mgmtInvFundName,iShares Broad USD Investment Grade Corporate Bond ETF,S000071770
3950,mgmtInvSeriesId,S000013699,S000071770
3951,mgmtInvLei,5493004QFMCNV0WLX398,S000071770
3952,isFirstFilingByFund,N,S000071770
3953,numAuthorizedClass,0,S000071770
3954,numAddedClass,0,S000071770
3955,numTerminatedClass,0,S000071770
3956,sharesOutstandingClassName,iShares Broad USD Investment Grade Corporate Bond ETF,S000071770
3957,sharesOutstandingClassId,C000037541,S000071770
3958,sharesOutstandingTickerSymbol,USIG,S000071770
3959,fundType,Exchange-Traded Fund,S000071770
3960,fundType,Index Fund,S000071770
3961,isIndexFundAffiliated,N,S000071770
3962,isIndexFundExclusive,N,S000071770
3963,indexFundReturnDiffBeforeExpense,0.07000000,S000071770
3964,indexFundReturnDiffAfterExpense,0.03000000,S000071770
3965,indexFundReturnDailyStdevBeforeExpense,0.43000000,S000071770
3966,indexFundReturnDailyStdevAfterExpense,0.43000000,S000071770
3967,isNonDiversifiedCompany,N,S000071770
3968,isForeignSubsidiary,N,S000071770
3969,isFundSecuritiesLending,Y,S000071770
3970,didFundLendSecurities,Y,S000071770
3971,isFundLiquidated,N,S000071770
3972,isFundAdverselyImpacted,N,S000071770
3973,securitiesAgentName,"BlackRock Institutional Trust Company, National Association",S000071770
3974,securitiesAgentLei,549300RK1FB0VMTPD087,S000071770
3975,isSecuritiesAgentAffiliated,Y,S000071770
3976,isSecurityAgentIdemnity,Y,S000071770
3977,idemnityProviderName,"BlackRock, Inc.",S000071770
3978,idemnityProviderLei,549300LRIF3NWCU26A80,S000071770
3979,didIndemnificationRights,N,S000071770
3980,collateralManagerName,BlackRock Fund Advisors,S000071770
3981,collateralManagerLei,549300YOOGP0Y1M95C20,S000071770
3982,isCollateralManagerAffliliated,Y,S000071770
3983,isCollateralManagerAffliliatedWithFund,Y,S000071770
3984,paymentToAgentManagerType,Cash collateral reinvestment fee,S000071770
3985,paymentToAgentManagerType,Revenue sharing split,S000071770
3986,paymentToAgentManagerType,Other,S000071770
3987,otherFeeDesc,Rebates paid to borrowers,S000071770
3988,avgPortfolioSecuritiesValue,604156721.98000000,S000071770
3989,netIncomeSecuritiesLending,2087940.00000000,S000071770
3990,relyOnRuleType,Rule 18f-4 (17 CFR 270.18f-4),S000071770
3991,relyOnRuleType,Rule 6c-11 (17 CFR 270.6c-11),S000071770
3992,relyOnRuleType,Rule 18f-4(f)(17 CFR 270.18f-4(f)),S000071770
3993,relyOnRuleType,Rule 17a-7 (17 CFR 270.17a-7),S000071770
3994,relyOnRuleType,Rule 12d1-4 (17 CFR 270.12d1-4),S000071770
3995,relyOnRuleType,Rule 32a-4 (17 CFR 270.32a-4),S000071770
3996,relyOnRuleType,Rule 12d1-1 (17 CFR 270.12d1-1),S000071770
3997,relyOnRuleType,Rule 18f-4(c)(4) (17CFR 270.18f-4(c)(4)),S000071770
3998,isExpenseLimitationInPlace,N,S000071770
3999,isExpenseReducedOrWaived,N,S000071770
4000,isFeesWaivedRecoupable,N,S000071770
4001,isExpenseWaivedRecoupable,N,S000071770
4002,investmentAdviserName,BlackRock Fund Advisors,S000071770
4003,investmentAdviserFileNo,801-22609,S000071770
4004,investmentAdviserCrdNo,000105247,S000071770
4005,investmentAdviserLei,549300YOOGP0Y1M95C20,S000071770
4006,investmentAdviserState,US-CA,S000071770
4007,investmentAdviserCountry,US,S000071770
4008,isInvestmentAdviserHired,N,S000071770
4009,transferAgentName,State Street Bank and Trust Company,S000071770
4010,transferAgentFileNo,85-05003,S000071770
4011,transferAgentLei,571474TGEMMWANRLN572,S000071770
4012,transferAgentState,US-MA,S000071770
4013,transferAgentCountry,US,S000071770
4014,isTransferAgentAffiliated,N,S000071770
4015,isTransferAgentSubAgent,N,S000071770
4016,isTransferAgentHiredOrTerminated,N,S000071770
4017,pricingServiceName,"ICE Data Services, Inc.",S000071770
4018,pricingServiceLei,13-3668779,S000071770
4019,pricingServiceIdNumberDesc,Tax ID,S000071770
4020,pricingServiceState,US-NY,S000071770
4021,pricingServiceCountry,US,S000071770
4022,isPricingServiceAffiliated,N,S000071770
4023,pricingServiceName,Bloomberg L.P.,S000071770
4024,pricingServiceLei,549300B56MD0ZC402L06,S000071770
4025,pricingServiceState,US-NY,S000071770
4026,pricingServiceCountry,US,S000071770
4027,isPricingServiceAffiliated,N,S000071770
4028,pricingServiceName,Refinitiv US Holdings Inc.,S000071770
4029,pricingServiceLei,549300NF240HXJO7N016,S000071770
4030,pricingServiceState,US-CT,S000071770
4031,pricingServiceCountry,US,S000071770
4032,isPricingServiceAffiliated,N,S000071770
4033,pricingServiceName,IHS Markit Ltd.,S000071770
4034,pricingServiceLei,549300HLPTRASHS0E726,S000071770
4035,pricingServiceCountry,GB,S000071770
4036,isPricingServiceAffiliated,N,S000071770
4037,isPricingServiceHiredOrTerminated,N,S000071770
4038,custodianName,State Street Bank and Trust Company,S000071770
4039,custodianLei,571474TGEMMWANRLN572,S000071770
4040,custodianState,US-MA,S000071770
4041,custodianCountry,US,S000071770
4042,isCustodianAffiliated,N,S000071770
4043,isSubCustodian,N,S000071770
4044,custodyType,Bank - section 17(f)(1) (15 U.S.C. 80a-17(f)(1)),S000071770
4045,custodianName,"Wells Fargo Securities, LLC",S000071770
4046,custodianLei,VYVVCKR63DVZZN70PB21,S000071770
4047,custodianState,US-NC,S000071770
4048,custodianCountry,US,S000071770
4049,isCustodianAffiliated,N,S000071770
4050,isSubCustodian,Y,S000071770
4051,custodyType,Futures commission merchants and commodity clearing organizations - rule 17f-6 (17 CFR 270.17f-6),S000071770
4052,custodianName,Euroclear Bank,S000071770
4053,custodianLei,549300OZ46BRLZ8Y6F65,S000071770
4054,custodianCountry,BE,S000071770
4055,isCustodianAffiliated,N,S000071770
4056,isSubCustodian,Y,S000071770
4057,custodyType,Foreign securities depository - rule 17f-7 (17 CFR 270.17f-7),S000071770
4058,isCustodianHiredOrTerminated,N,S000071770
4059,isShareholderServiceHiredTerminated,N,S000071770
4060,adminName,State Street Bank and Trust Company,S000071770
4061,adminLei,571474TGEMMWANRLN572,S000071770
4062,adminState,US-MA,S000071770
4063,adminCountry,US,S000071770
4064,isAdminAffiliated,N,S000071770
4065,isAdminSubAdmin,N,S000071770
4066,isAdminHiredOrTerminated,N,S000071770
4067,brokerDealerName,"BlackRock Investments, LLC",S000071770
4068,brokerDealerFileNo,8-48436,S000071770
4069,brokerDealerCrdNo,000038642,S000071770
4070,brokerDealerLei,54930061FBHCKXL2G714,S000071770
4071,brokerDealerState,US-NY,S000071770
4072,brokerDealerCountry,US,S000071770
4073,brokerDealerCommission,0.00000000,S000071770
4074,brokerDealerName,BlackRock Execution Services,S000071770
4075,brokerDealerFileNo,8-48719,S000071770
4076,brokerDealerCrdNo,000039438,S000071770
4077,brokerDealerLei,549300HFCRQ0NT5KY652,S000071770
4078,brokerDealerState,US-NY,S000071770
4079,brokerDealerCountry,US,S000071770
4080,brokerDealerCommission,0.00000000,S000071770
4081,aggregateCommission,0.00000000,S000071770
4082,principalName,Morgan Stanley & Co. LLC,S000071770
4083,principalFileNo,8-15869,S000071770
4084,principalCrdNo,000008209,S000071770
4085,principalLei,9R7GPTSO7KV3UQJZQ078,S000071770
4086,principalState,US-NY,S000071770
4087,principalCountry,US,S000071770
4088,principalTotalPurchaseSale,170292215.30000000,S000071770
4089,principalName,"BofA Securities, Inc.",S000071770
4090,principalFileNo,8-69787,S000071770
4091,principalCrdNo,000283942,S000071770
4092,principalLei,549300HN4UKV1E2R3U73,S000071770
4093,principalState,US-NY,S000071770
4094,principalCountry,US,S000071770
4095,principalTotalPurchaseSale,212561948.64000000,S000071770
4096,principalName,National Securities Clearing Corporation,S000071770
4097,principalFileNo,8-164,S000071770
4098,principalCrdNo,000007569,S000071770
4099,principalLei,549300RYC9NELN2ICA34,S000071770
4100,principalState,US-NY,S000071770
4101,principalCountry,US,S000071770
4102,principalTotalPurchaseSale,5720295230.29000000,S000071770
4103,principalName,J.P. Morgan Securities LLC,S000071770
4104,principalFileNo,8-35008,S000071770
4105,principalCrdNo,000000079,S000071770
4106,principalLei,ZBUT11V806EZRVTWT807,S000071770
4107,principalState,US-NY,S000071770
4108,principalCountry,US,S000071770
4109,principalTotalPurchaseSale,188811307.27000000,S000071770
4110,principalName,"Wells Fargo Securities, LLC",S000071770
4111,principalFileNo,8-65876,S000071770
4112,principalCrdNo,000126292,S000071770
4113,principalLei,VYVVCKR63DVZZN70PB21,S000071770
4114,principalState,US-NC,S000071770
4115,principalCountry,US,S000071770
4116,principalTotalPurchaseSale,63205071.18000000,S000071770
4117,principalName,Citigroup Global Markets Inc.,S000071770
4118,principalFileNo,8-8177,S000071770
4119,principalCrdNo,000007059,S000071770
4120,principalLei,MBNUM2BPBDO7JBLYG310,S000071770
4121,principalState,US-NY,S000071770
4122,principalCountry,US,S000071770
4123,principalTotalPurchaseSale,123840592.67000000,S000071770
4124,principalName,Barclays Capital Inc.,S000071770
4125,principalFileNo,8-41342,S000071770
4126,principalCrdNo,000019714,S000071770
4127,principalLei,AC28XWWI3WIBK2824319,S000071770
4128,principalState,US-NY,S000071770
4129,principalCountry,US,S000071770
4130,principalTotalPurchaseSale,89517947.90000000,S000071770
4131,principalName,Pershing LLC,S000071770
4132,principalFileNo,8-17574,S000071770
4133,principalCrdNo,000007560,S000071770
4134,principalLei,ZI8Q1A8EI8LQFJNM0D94,S000071770
4135,principalState,US-NJ,S000071770
4136,principalCountry,US,S000071770
4137,principalTotalPurchaseSale,93307068.84000000,S000071770
4138,principalName,Goldman Sachs & Co. LLC,S000071770
4139,principalFileNo,8-129,S000071770
4140,principalCrdNo,000000361,S000071770
4141,principalLei,FOR8UP27PHTHYVLBNG30,S000071770
4142,principalState,US-NY,S000071770
4143,principalCountry,US,S000071770
4144,principalTotalPurchaseSale,197174514.00000000,S000071770
4145,principalName,BlackRock Funds III - BlackRock Cash Funds: Treasury,S000071770
4146,principalFileNo,,S000071770
4147,principalCrdNo,,S000071770
4148,principalLei,5493005PQV5UQG4OSI49,S000071770
4149,principalState,US-DE,S000071770
4150,principalCountry,US,S000071770
4151,principalTotalPurchaseSale,1296960000.00000000,S000071770
4152,principalAggregatePurchase,8594314850.38000000,S000071770
4153,isBrokerageResearchPayment,N,S000071770
4154,mnthlyAvgNetAssets,7030462942.65615384,S000071770
4155,hasLineOfCredit,N,S000071770
4156,isInterfundLending,N,S000071770
4157,isInterfundBorrowing,N,S000071770
4158,mgmtInvFundName,iShares ESG Aware USD Corporate Bond ETF,S000071770
4159,mgmtInvSeriesId,S000058037,S000071770
4160,mgmtInvLei,549300HXNJ8AFSTTJQ11,S000071770
4161,isFirstFilingByFund,N,S000071770
4162,numAuthorizedClass,0,S000071770
4163,numAddedClass,0,S000071770
4164,numTerminatedClass,0,S000071770
4165,sharesOutstandingClassName,iShares ESG Aware USD Corporate Bond ETF,S000071770
4166,sharesOutstandingClassId,C000189865,S000071770
4167,sharesOutstandingTickerSymbol,SUSC,S000071770
4168,fundType,Exchange-Traded Fund,S000071770
4169,fundType,Index Fund,S000071770
4170,isIndexFundAffiliated,N,S000071770
4171,isIndexFundExclusive,N,S000071770
4172,indexFundReturnDiffBeforeExpense,-0.10000000,S000071770
4173,indexFundReturnDiffAfterExpense,-0.28000000,S000071770
4174,indexFundReturnDailyStdevBeforeExpense,0.46000000,S000071770
4175,indexFundReturnDailyStdevAfterExpense,0.46000000,S000071770
4176,isNonDiversifiedCompany,N,S000071770
4177,isForeignSubsidiary,N,S000071770
4178,isFundSecuritiesLending,Y,S000071770
4179,didFundLendSecurities,Y,S000071770
4180,isFundLiquidated,N,S000071770
4181,isFundAdverselyImpacted,N,S000071770
4182,securitiesAgentName,"BlackRock Institutional Trust Company, National Association",S000071770
4183,securitiesAgentLei,549300RK1FB0VMTPD087,S000071770
4184,isSecuritiesAgentAffiliated,Y,S000071770
4185,isSecurityAgentIdemnity,Y,S000071770
4186,idemnityProviderName,"BlackRock, Inc.",S000071770
4187,idemnityProviderLei,549300LRIF3NWCU26A80,S000071770
4188,didIndemnificationRights,N,S000071770
4189,collateralManagerName,BlackRock Fund Advisors,S000071770
4190,collateralManagerLei,549300YOOGP0Y1M95C20,S000071770
4191,isCollateralManagerAffliliated,Y,S000071770
4192,isCollateralManagerAffliliatedWithFund,Y,S000071770
4193,paymentToAgentManagerType,Cash collateral reinvestment fee,S000071770
4194,paymentToAgentManagerType,Revenue sharing split,S000071770
4195,paymentToAgentManagerType,Other,S000071770
4196,otherFeeDesc,Rebates paid to borrowers,S000071770
4197,avgPortfolioSecuritiesValue,48229075.63000000,S000071770
4198,netIncomeSecuritiesLending,151539.00000000,S000071770
4199,relyOnRuleType,Rule 18f-4 (17 CFR 270.18f-4),S000071770
4200,relyOnRuleType,Rule 12d1-4 (17 CFR 270.12d1-4),S000071770
4201,relyOnRuleType,Rule 6c-11 (17 CFR 270.6c-11),S000071770
4202,relyOnRuleType,Rule 12d1-1 (17 CFR 270.12d1-1),S000071770
4203,relyOnRuleType,Rule 18f-4(c)(4) (17CFR 270.18f-4(c)(4)),S000071770
4204,relyOnRuleType,Rule 18f-4(f)(17 CFR 270.18f-4(f)),S000071770
4205,relyOnRuleType,Rule 32a-4 (17 CFR 270.32a-4),S000071770
4206,relyOnRuleType,Rule 17a-7 (17 CFR 270.17a-7),S000071770
4207,isExpenseLimitationInPlace,N,S000071770
4208,isExpenseReducedOrWaived,N,S000071770
4209,isFeesWaivedRecoupable,N,S000071770
4210,isExpenseWaivedRecoupable,N,S000071770
4211,investmentAdviserName,BlackRock Fund Advisors,S000071770
4212,investmentAdviserFileNo,801-22609,S000071770
4213,investmentAdviserCrdNo,000105247,S000071770
4214,investmentAdviserLei,549300YOOGP0Y1M95C20,S000071770
4215,investmentAdviserState,US-CA,S000071770
4216,investmentAdviserCountry,US,S000071770
4217,isInvestmentAdviserHired,N,S000071770
4218,transferAgentName,State Street Bank and Trust Company,S000071770
4219,transferAgentFileNo,85-05003,S000071770
4220,transferAgentLei,571474TGEMMWANRLN572,S000071770
4221,transferAgentState,US-MA,S000071770
4222,transferAgentCountry,US,S000071770
4223,isTransferAgentAffiliated,N,S000071770
4224,isTransferAgentSubAgent,N,S000071770
4225,isTransferAgentHiredOrTerminated,N,S000071770
4226,pricingServiceName,"ICE Data Services, Inc.",S000071770
4227,pricingServiceLei,13-3668779,S000071770
4228,pricingServiceIdNumberDesc,Tax ID,S000071770
4229,pricingServiceState,US-NY,S000071770
4230,pricingServiceCountry,US,S000071770
4231,isPricingServiceAffiliated,N,S000071770
4232,pricingServiceName,Bloomberg L.P.,S000071770
4233,pricingServiceLei,549300B56MD0ZC402L06,S000071770
4234,pricingServiceState,US-NY,S000071770
4235,pricingServiceCountry,US,S000071770
4236,isPricingServiceAffiliated,N,S000071770
4237,pricingServiceName,IHS Markit Ltd.,S000071770
4238,pricingServiceLei,549300HLPTRASHS0E726,S000071770
4239,pricingServiceCountry,GB,S000071770
4240,isPricingServiceAffiliated,N,S000071770
4241,pricingServiceName,Refinitiv US Holdings Inc.,S000071770
4242,pricingServiceLei,549300NF240HXJO7N016,S000071770
4243,pricingServiceState,US-CT,S000071770
4244,pricingServiceCountry,US,S000071770
4245,isPricingServiceAffiliated,N,S000071770
4246,isPricingServiceHiredOrTerminated,N,S000071770
4247,custodianName,State Street Bank and Trust Company,S000071770
4248,custodianLei,571474TGEMMWANRLN572,S000071770
4249,custodianState,US-MA,S000071770
4250,custodianCountry,US,S000071770
4251,isCustodianAffiliated,N,S000071770
4252,isSubCustodian,N,S000071770
4253,custodyType,Bank - section 17(f)(1) (15 U.S.C. 80a-17(f)(1)),S000071770
4254,custodianName,"BofA Securities, Inc.",S000071770
4255,custodianLei,549300HN4UKV1E2R3U73,S000071770
4256,custodianState,US-NY,S000071770
4257,custodianCountry,US,S000071770
4258,isCustodianAffiliated,N,S000071770
4259,isSubCustodian,Y,S000071770
4260,custodyType,Futures commission merchants and commodity clearing organizations - rule 17f-6 (17 CFR 270.17f-6),S000071770
4261,isCustodianHiredOrTerminated,N,S000071770
4262,isShareholderServiceHiredTerminated,N,S000071770
4263,adminName,State Street Bank and Trust Company,S000071770
4264,adminLei,571474TGEMMWANRLN572,S000071770
4265,adminState,US-MA,S000071770
4266,adminCountry,US,S000071770
4267,isAdminAffiliated,N,S000071770
4268,isAdminSubAdmin,N,S000071770
4269,isAdminHiredOrTerminated,N,S000071770
4270,brokerDealerName,BlackRock Execution Services,S000071770
4271,brokerDealerFileNo,8-48719,S000071770
4272,brokerDealerCrdNo,000039438,S000071770
4273,brokerDealerLei,549300HFCRQ0NT5KY652,S000071770
